Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Votes
-0.7911136441,0.1489555567,1.6123630709999999,-1.3403455990000002,2.152670145,1.651811624,-0.2456069272,-0.11916117539999999,384
0.054564958200000006,0.1275669703,-1.6600100580000001,0.6376177036999999,-1.2935444999999999,3.1224522439999998,0.1443280225,2.4700916509999997,265
-0.2151121832,1.469159603,-0.3330842316,1.033805325,-1.3563905280000002,0.016039168149999998,0.9508381571,-0.8031589570000001,516
-0.5344710369,-1.17649746,0.15154248380000002,-0.40360520270000005,1.443056809,-1.691985265,1.129105337,0.6066578876,483
-0.0166760603,-1.284158307,0.46101509399999996,-1.452044829,1.018286283,-0.275615894,-0.5102190513,-0.5438361228999999,552
1.17154896,-0.5423730557,0.02997993207,-1.257336697,0.09567672008,0.4151031104,-0.5620835222999999,-1.155113188,586
1.584581724,-1.08241158,-0.6408715427,-2.502996758,0.8324943745000001,-1.073235379,-1.4267333819999999,-0.8612590553,344
-1.107905401,0.46867220119999997,0.5098799207,-0.4173387098,-1.3850585030000002,0.8553326715,-0.262446316,-0.6012484128,564
0.1512129971,0.8577135228,-0.8030188743000001,0.6814181165000001,0.5139310545,0.6187771022,0.22676516010000003,0.7129134490000001,637
-0.2927591756,2.338362406,-0.2145216732,-0.28493433760000003,0.08472200887,1.7798901440000001,1.050161595,0.3238713118,435
-0.02642407307,0.44620684380000003,-1.116832187,-0.03061448521,0.3083909319,-0.08036635003999999,-1.5564007880000001,2.374751737,446
-0.6985158545,0.2283805461,2.1645984830000002,-0.2347868679,1.21373312,-0.5954042003,1.5792355930000002,-0.951116719,427
-0.11336652289999999,0.6327183551,1.5412651419999999,-0.140722681,1.203146138,1.73187558,0.4150494729,-0.7858914781999999,475
1.0546239720000001,0.7125128849,-0.1177283879,-0.9705558236,-0.2182904978,2.160346426,-2.221608989,-0.6576936622,392
0.4076559137,1.7142901240000001,-1.072611819,-1.000136229,-0.6752196745,0.44076127390000003,0.9303919688,-0.864914115,506
-1.393533863,-0.9628977892,-1.445116997,-0.3228841142,-0.12099171759999999,0.5688857875,-0.6214218117,0.15960815609999998,538
1.068574503,-0.6263142761,-1.1447647140000001,-0.007222199352,1.4913993319999999,0.1677238709,-1.039583698,0.2120147457,532
-1.26306249,-1.959986676,-2.201990583,-2.002443567,-0.6342248739999999,-1.30943079,-0.2010349877,0.59527015,316
-1.1797056590000001,0.08261065412,1.3496237830000002,1.589217225,1.4155289659999999,-0.45459654,-0.1678717709,-0.4569010525,472
1.57461591,-0.037020404550000004,0.8223015141,-0.664683091,-0.1794623705,-0.8395079598999999,0.5848371479,-1.458993919,503
0.6680273441,2.242675724,1.3084093620000001,0.42074097810000005,-1.331444192,0.3530174372,-0.5027043009000001,-0.26600490649999997,447
-0.1973662571,0.5893386472,2.031019701,-0.7262359906,-0.5139403793,-0.4228694072,0.962694273,-1.6357440619999999,455
1.232648712,0.24071394570000001,-1.080140713,0.9435637782999999,0.2892526516,-1.288204305,2.371337908,-0.030973654160000003,410
-1.706018929,-0.7526536164000001,0.229712055,0.16450698130000002,-2.132217106,0.3770530807,-1.395225872,0.7052939661,424
-0.4712909752,1.246387381,0.01835886913,0.5790700808,-0.9398230979000001,-0.9777038382,0.4034951682,-1.579878246,518
-0.5338861714,0.8554137551000001,0.758144147,0.5288568117,0.05963764392999999,-1.540643695,0.1715060421,-1.050894923,544
1.174083558,0.7929140989,-0.08028640947,-1.2983510740000002,-0.03620762958,0.5306623559,1.339111962,-0.5926280093,538
1.1976670170000001,0.8062995529000001,-0.8466359298999999,1.23276956,-0.7956715873000001,-1.482127976,0.35169784,-0.39765109719999997,508
-1.1042851759999999,0.8039643178,0.7069284797,-0.4162911137,0.2788111122,0.3116043403,1.179068939,-0.2944031062,623
-0.28934427030000004,1.744697625,0.46715046759999995,-1.087325433,0.1452064092,0.9365750920999999,-0.779957551,0.40279864439999996,533
0.41963765869999997,-0.7033497668,0.2317142177,1.011328373,0.1759023087,-1.3650143419999998,-0.17271187710000002,1.423183459,548
0.9864711318000001,0.3897817635,0.17772938719999998,0.47771016829999996,-0.46295160520000006,-1.3139932509999999,0.0485840104,0.44753704229999997,635
0.1132523363,1.7828286709999999,0.9189081724,-0.7840625799,0.7397130297,0.844176587,1.9264466969999998,-0.3156005463,437
0.6520494917,0.2513406235,-0.3442949621,0.006490677589,0.9001086504000001,0.04725071076,0.24985077949999998,-1.6396801890000001,595
0.06389874177999999,1.1797995829999999,0.3246380693,0.5483557885,0.5709514136,1.249523456,-0.2560393721,0.5246954697999999,593
-2.6334575630000003,1.811511317,-1.613417637,-0.4486665924,0.5391925579,0.5975708798,-0.5717433847,-0.1916286455,368
-0.4014795471,-1.2577815509999999,-0.9613819486,-0.15638757039999998,0.07942468664,1.142452511,0.33359187960000003,-0.6875355943000001,603
-0.5602556867,-1.370732296,0.5473247111999999,0.4730511153,1.102961238,0.6999900509999999,1.807149343,1.811278374,427
0.6706382267000001,1.725471076,0.5998609814,1.155499983,0.7798216994,-0.9841657571,-0.5950658308,0.202004132,522
-0.5062075398,-0.20056565440000002,0.8942139563,-0.1353155566,0.8096595397,-0.38371227329999996,0.6618901202,-1.36181284,598
0.4737472649,-0.06219933679,0.9978992190000001,-1.271701111,-1.314625223,0.5995234420000001,1.2885592609999998,0.5191876257,516
0.08419943441,-0.7955531164,0.9784346096,-0.1794082032,-1.57956882,0.05574897369,-0.09170199292999999,0.8148301444,574
-1.064464214,1.0241115729999999,1.524048085,-0.44770100820000003,-1.4188814790000002,-0.6147467986999999,-0.2088885191,-1.1115482840000002,479
0.9955231626000001,-0.3802923017,0.04674011195,-0.08200528647000001,-0.4503043383,-2.2663199880000002,-1.527596135,-0.9588062792000001,442
-0.7471474323999999,-0.4488680418,1.45575156,-0.8673151051000001,-1.647722509,0.07294577439,-1.422372622,-0.1054974987,466
0.1482617672,1.585395488,-0.169229007,0.1122966814,-0.22638141609999998,-1.738218988,1.0155309479999999,0.0580307903,527
0.9847406349,-1.323745751,-0.46451271409999995,-0.43463139829999997,-1.5891077409999999,-1.098404704,0.2275162537,0.47657281020000003,520
-0.06806942404,-1.328681679,-0.6582121811,-0.1864754038,1.18825514,1.3514016830000002,-1.4922099930000001,0.4275322393,476
0.1932451874,0.1736321164,-0.5112155296,0.5354324484,0.5179217379,0.1690410388,1.007106534,-1.6584880819999999,602
-0.7342796012999999,-0.2964452654,-0.5605252911999999,-0.4827690665,0.6395848029,1.494382453,-0.20324567579999997,0.9767016202,571
-0.49115332380000004,0.5265091349000001,-0.4685224552,-0.8485673018000001,-0.6581460986,0.4583057698,0.6538970143999999,0.5535908078,670
0.4982378639,0.20107996809999998,0.5657688947999999,-1.91508582,0.28192805320000003,-0.916059104,1.034207825,0.7521435223999999,505
1.3777429819999998,0.4943227196,0.3264323247,-2.4610815809999997,0.2903665203,-0.49644287719999997,0.43479961270000006,0.9157561322,436
0.47140115689999995,-2.106261482,-1.293712281,-0.8713643445,-1.861178559,0.2278359587,-0.6286180712,-0.1571045334,426
0.48279517590000004,0.4756134305,-0.3513328043,-0.6186876111999999,-0.01828878888,-0.003729379276,-1.883565146,0.008906951359,600
0.5221849507999999,-0.7854120084,0.2887547535,1.717512355,-0.6856451717000001,1.193869812,0.2252460916,1.080421551,510
1.493661155,1.424728173,0.1756308685,-0.059023770229999994,-0.0797488645,0.6407344589,-0.1135902268,-0.7468036651000001,549
-1.9502745209999999,-0.8776523852,0.05320905377,0.6191391463,-1.385951572,0.9206680428,0.4826277503,0.4031070079,489
-0.6630134205,1.0403705140000001,0.6322675904,-0.9698933906,-0.5064192259,1.046225096,-1.4401810730000002,-1.5042249,465
0.7390868046,1.897495546,-0.31654181719999996,-0.15760720039999998,-0.34976288,-0.5464569618,0.3622058992,0.4490079085,585
1.9646768030000001,0.43814404090000003,-0.4993278511,-0.3565729522,-1.3445577130000002,1.4355645419999998,-0.17010241420000002,-0.35958973240000003,467
-0.40960982799999995,0.9767579081000001,-0.058550176620000005,0.7681801836,-0.3230723148,0.6277769073,1.401225156,-0.5799463596,586
-0.6047534079,1.083659592,0.5161921664,-0.5390429139,0.37681455399999997,0.9623298581,-0.004106359931000001,-0.6215055713000001,648
0.9988080292,0.6426673969,-1.603046131,-1.7453345359999999,1.172862109,-0.2831474783,1.11676496,0.8909112472,424
-0.08327571948,-0.9794524936,-0.6133236288,1.3044185240000001,0.790650099,1.0247175290000001,-0.5139388507,0.5717777833,550
1.217856282,-0.09714478052000002,0.5149041222,1.265066867,-0.8494005914,1.166754798,-1.295042376,0.3874466043,498
2.6523677390000002,0.01472958205,0.9754181628,0.2106909964,0.91819734,0.9374595213,0.4797272106,-0.6912071724,424
-0.34743233310000005,1.63318835,0.02844265667,0.6618280438,0.8870962784,0.336035249,-0.7713760915000001,-0.1353906617,577
0.1597829818,-0.2684274681,-1.212841883,0.5788240504,1.337313543,-0.05825593312999999,0.3564217113,-0.7131510553,616
0.2159006824,-0.3118643777,0.07269987116,-1.5677405180000001,-1.6785874369999998,0.32114586920000004,-0.1239459906,2.945981848,350
1.760140595,-0.638197789,0.4952137213,-0.04208136458,0.47375783909999997,-0.7888614217000001,0.8479553028,-1.5506317719999998,483
-0.2425885454,-0.2200646011,1.006723861,-0.6712830941,-0.5745070542,1.88322517,0.18312827969999998,-0.6181565971999999,546
-1.497726568,-0.6075895639,1.8968330969999998,-0.23422323469999998,0.4601711007,-1.310950412,0.0604711305,0.2095251724,472
0.6167136444,-0.9151290728,2.2601293780000002,0.1906499362,-0.7230340678,0.9017859943000001,0.7301178841,-1.7575879069999998,411
