E01004693,Westminster,Violence Against the Person,Common Assault,0,2010,12
E01003180,Lambeth,Theft and Handling,Handling Stolen Goods,0,2011,10
E01002072,Haringey,Violence Against the Person,Harassment,1,2008,12
E01003681,Redbridge,Burglary,Burglary in Other Buildings,0,2008,11
E01003063,Lambeth,Theft and Handling,Other Theft,2,2012,1
E01000084,Barking and Dagenham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,4
E01000581,Brent,Violence Against the Person,Wounding/GBH,0,2010,4
E01004209,Tower Hamlets,Robbery,Business Property,0,2013,8
E01001667,Greenwich,Robbery,Personal Property,0,2008,4
E01003104,Lambeth,Criminal Damage,Other Criminal Damage,0,2013,4
E01001163,Croydon,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,2
E01000720,Bromley,Theft and Handling,Other Theft,2,2009,2
E01001768,Hackney,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,6
E01003125,Lambeth,Robbery,Personal Property,1,2013,7
E01001897,Hammersmith and Fulham,Theft and Handling,Handling Stolen Goods,0,2013,10
E01004736,Westminster,Fraud or Forgery,Other Fraud & Forgery,0,2009,2
E01004394,Waltham Forest,Violence Against the Person,Wounding/GBH,0,2016,3
E01001546,Enfield,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,1
E01003866,Richmond upon Thames,Theft and Handling,Theft From Motor Vehicle,0,2014,5
E01003602,Newham,Other Notifiable Offences,Other Notifiable,0,2009,5
E01003374,Merton,Violence Against the Person,Harassment,0,2015,10
E01000769,Bromley,Violence Against the Person,Assault with Injury,3,2012,9
E01003619,Newham,Robbery,Personal Property,4,2014,7
E01000991,Croydon,Criminal Damage,Criminal Damage To Dwelling,0,2013,11
E01000304,Barnet,Violence Against the Person,Other violence,0,2015,3
E01001969,Haringey,Burglary,Burglary in Other Buildings,0,2016,3
E01002057,Haringey,Violence Against the Person,Common Assault,0,2010,3
E01004099,Sutton,Robbery,Business Property,1,2009,3
E01003550,Newham,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2010,4
E01000782,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2011,5
E01001596,Greenwich,Violence Against the Person,Other violence,0,2016,8
E01001002,Croydon,Criminal Damage,Criminal Damage To Dwelling,0,2012,3
E01000192,Barnet,Theft and Handling,Other Theft Person,1,2009,10
E01001638,Greenwich,Violence Against the Person,Harassment,3,2008,9
E01000161,Barnet,Criminal Damage,Criminal Damage To Other Building,1,2010,3
E01003870,Richmond upon Thames,Violence Against the Person,Assault with Injury,1,2012,4
E01000260,Barnet,Burglary,Burglary in a Dwelling,0,2010,10
E01003669,Redbridge,Violence Against the Person,Other violence,0,2014,3
E01001006,Croydon,Violence Against the Person,Harassment,1,2016,11
E01002332,Havering,Criminal Damage,Criminal Damage To Other Building,0,2009,11
E01001819,Hackney,Violence Against the Person,Harassment,0,2011,8
E01000965,Camden,Violence Against the Person,Wounding/GBH,0,2008,9
E01001602,Greenwich,Robbery,Personal Property,1,2010,11
E01033601,Westminster,Burglary,Burglary in a Dwelling,0,2010,4
E01004310,Tower Hamlets,Theft and Handling,Theft/Taking of Pedal Cycle,2,2015,11
E01002504,Hillingdon,Theft and Handling,Other Theft Person,0,2014,12
E01002687,Hounslow,Burglary,Burglary in a Dwelling,7,2011,2
E01002469,Hillingdon,Theft and Handling,Theft From Motor Vehicle,0,2008,7
E01002177,Harrow,Other Notifiable Offences,Other Notifiable,0,2008,10
E01004153,Sutton,Other Notifiable Offences,Other Notifiable,0,2009,12
E01002573,Hounslow,Violence Against the Person,Wounding/GBH,0,2012,3
E01001264,Ealing,Criminal Damage,Criminal Damage To Other Building,0,2008,3
E01000068,Barking and Dagenham,Criminal Damage,Criminal Damage To Dwelling,0,2014,5
E01003413,Merton,Violence Against the Person,Harassment,0,2015,9
E01000352,Bexley,Theft and Handling,Theft From Shops,1,2008,6
E01004004,Southwark,Violence Against the Person,Harassment,2,2016,4
E01000209,Barnet,Robbery,Personal Property,0,2011,6
E01004402,Waltham Forest,Violence Against the Person,Assault with Injury,0,2013,8
E01003162,Lambeth,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,10
E01002046,Haringey,Violence Against the Person,Assault with Injury,2,2012,8
E01003913,Southwark,Burglary,Burglary in a Dwelling,0,2015,1
E01001082,Croydon,Burglary,Burglary in Other Buildings,1,2016,10
E01004657,Westminster,Theft and Handling,Handling Stolen Goods,0,2013,7
E01000846,Camden,Violence Against the Person,Harassment,1,2009,9
E01004193,Sutton,Theft and Handling,Motor Vehicle Interference & Tampering,0,2008,10
E01002732,Islington,Violence Against the Person,Common Assault,1,2008,1
E01000572,Brent,Violence Against the Person,Other violence,0,2015,12
E01003381,Merton,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2008,1
E01001982,Haringey,Theft and Handling,Handling Stolen Goods,0,2013,7
E01003546,Newham,Criminal Damage,Criminal Damage To Dwelling,1,2014,11
E01004290,Tower Hamlets,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2014,7
E01002144,Harrow,Violence Against the Person,Other violence,0,2015,1
E01004514,Wandsworth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,2
E01004660,Westminster,Theft and Handling,Theft From Motor Vehicle,2,2012,9
E01000327,Bexley,Other Notifiable Offences,Going Equipped,0,2008,9
E01001119,Croydon,Criminal Damage,Other Criminal Damage,0,2011,1
E01004701,Westminster,Theft and Handling,Theft From Motor Vehicle,0,2009,10
E01002753,Islington,Burglary,Burglary in Other Buildings,0,2011,2
E01001783,Hackney,Drugs,Possession Of Drugs,1,2009,12
E01001611,Greenwich,Theft and Handling,Handling Stolen Goods,0,2009,10
E01002851,Kensington and Chelsea,Robbery,Personal Property,0,2010,8
E01004466,Waltham Forest,Violence Against the Person,Assault with Injury,1,2013,7
E01001200,Ealing,Theft and Handling,Motor Vehicle Interference & Tampering,1,2015,3
E01004106,Sutton,Drugs,Possession Of Drugs,0,2012,9
E01001700,Greenwich,Violence Against the Person,Harassment,2,2014,7
E01003709,Redbridge,Drugs,Possession Of Drugs,0,2012,2
E01001432,Enfield,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2014,7
E01004056,Southwark,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,12
E01002470,Hillingdon,Violence Against the Person,Wounding/GBH,0,2014,3
E01004141,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,8
E01001266,Ealing,Criminal Damage,Criminal Damage To Other Building,0,2012,6
E01000721,Bromley,Theft and Handling,Theft From Motor Vehicle,0,2016,6
E01003846,Richmond upon Thames,Other Notifiable Offences,Other Notifiable,0,2016,11
E01003255,Lewisham,Robbery,Business Property,0,2013,9
E01000284,Barnet,Violence Against the Person,Harassment,0,2015,12
E01002966,Kingston upon Thames,Criminal Damage,Other Criminal Damage,0,2015,12
E01001843,Hackney,Theft and Handling,Theft From Motor Vehicle,3,2015,7
E01004332,Waltham Forest,Violence Against the Person,Assault with Injury,1,2016,10
E01000514,Brent,Drugs,Other Drugs,0,2014,8
E01004181,Sutton,Theft and Handling,Other Theft,1,2014,7
E01000731,Bromley,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,2
E01003072,Lambeth,Drugs,Possession Of Drugs,0,2012,5
E01003518,Newham,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2008,3
E01000370,Bexley,Violence Against the Person,Other violence,0,2008,1
E01002207,Harrow,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,9
E01001265,Ealing,Robbery,Business Property,0,2009,7
E01001448,Enfield,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2009,5
E01001613,Greenwich,Criminal Damage,Other Criminal Damage,0,2016,10
E01000539,Brent,Theft and Handling,Theft From Motor Vehicle,2,2014,1
E01000865,Camden,Violence Against the Person,Offensive Weapon,0,2013,6
E01000745,Bromley,Robbery,Personal Property,0,2009,2
E01003334,Lewisham,Drugs,Drug Trafficking,0,2014,12
E01001992,Haringey,Violence Against the Person,Other violence,0,2012,1
E01003847,Richmond upon Thames,Drugs,Possession Of Drugs,0,2016,7
E01003675,Redbridge,Burglary,Burglary in Other Buildings,1,2013,11
E01003818,Richmond upon Thames,Violence Against the Person,Wounding/GBH,0,2008,8
E01004598,Wandsworth,Violence Against the Person,Harassment,0,2012,3
E01003348,Lewisham,Theft and Handling,Other Theft Person,1,2015,2
E01001412,Enfield,Criminal Damage,Other Criminal Damage,0,2015,4
E01003727,Redbridge,Robbery,Business Property,0,2014,5
E01002264,Havering,Drugs,Drug Trafficking,1,2012,6
E01004456,Waltham Forest,Drugs,Drug Trafficking,0,2011,9
E01000950,Camden,Robbery,Personal Property,1,2011,5
E01004386,Waltham Forest,Violence Against the Person,Wounding/GBH,0,2013,11
E01002189,Harrow,Robbery,Personal Property,0,2013,3
E01004260,Tower Hamlets,Theft and Handling,Other Theft Person,2,2012,9
E01001606,Greenwich,Violence Against the Person,Common Assault,0,2010,7
E01000861,Camden,Violence Against the Person,Assault with Injury,2,2014,12
E01002833,Kensington and Chelsea,Drugs,Possession Of Drugs,1,2012,12
E01000784,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,12
E01001520,Enfield,Drugs,Drug Trafficking,0,2016,2
E01001202,Ealing,Criminal Damage,Criminal Damage To Other Building,1,2011,5
E01001927,Hammersmith and Fulham,Theft and Handling,Other Theft,1,2008,3
E01003060,Lambeth,Drugs,Other Drugs,0,2015,1
E01003762,Redbridge,Criminal Damage,Criminal Damage To Dwelling,0,2011,11
E01001920,Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,0,2015,2
E01003063,Lambeth,Other Notifiable Offences,Other Notifiable,0,2016,7
E01000781,Bromley,Violence Against the Person,Offensive Weapon,0,2016,12
E01001260,Ealing,Theft and Handling,Other Theft,1,2016,8
E01033150,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,12
E01000250,Barnet,Other Notifiable Offences,Other Notifiable,0,2009,3
E01003910,Richmond upon Thames,Violence Against the Person,Other violence,1,2010,5
E01001531,Enfield,Burglary,Burglary in Other Buildings,1,2013,5
E01003615,Newham,Criminal Damage,Criminal Damage To Dwelling,0,2011,5
E01001412,Enfield,Violence Against the Person,Assault with Injury,2,2012,1
E01003106,Lambeth,Sexual Offences,Rape,0,2015,8
E01004606,Wandsworth,Robbery,Personal Property,1,2015,2
E01000997,Croydon,Theft and Handling,Handling Stolen Goods,0,2013,7
E01000601,Brent,Violence Against the Person,Common Assault,2,2012,9
E01002036,Haringey,Criminal Damage,Other Criminal Damage,0,2015,4
E01000056,Barking and Dagenham,Robbery,Business Property,0,2012,12
E01000233,Barnet,Violence Against the Person,Wounding/GBH,0,2013,9
E01002882,Kensington and Chelsea,Violence Against the Person,Wounding/GBH,0,2011,2
E01003224,Lewisham,Criminal Damage,Criminal Damage To Dwelling,0,2016,10
E01000668,Bromley,Burglary,Burglary in Other Buildings,0,2016,2
E01001165,Croydon,Violence Against the Person,Harassment,0,2013,10
E01000019,Barking and Dagenham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2010,8
E01002315,Havering,Theft and Handling,Motor Vehicle Interference & Tampering,0,2010,1
E01001677,Greenwich,Violence Against the Person,Assault with Injury,1,2011,1
E01002388,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,0,2012,10
E01002369,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,0,2012,9
E01001173,Croydon,Violence Against the Person,Common Assault,0,2011,5
E01004551,Wandsworth,Other Notifiable Offences,Going Equipped,0,2016,6
E01002998,Kingston upon Thames,Criminal Damage,Other Criminal Damage,0,2013,12
E01004170,Sutton,Violence Against the Person,Harassment,0,2014,2
E01004307,Tower Hamlets,Burglary,Burglary in Other Buildings,2,2012,11
E01002386,Havering,Theft and Handling,Other Theft Person,3,2014,3
E01003948,Southwark,Violence Against the Person,Assault with Injury,1,2016,7
E01032564,Lewisham,Other Notifiable Offences,Other Notifiable,0,2012,5
E01004692,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,7
E01002079,Haringey,Violence Against the Person,Harassment,1,2014,12
E01004577,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,3,2010,10
E01000041,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2016,4
E01003341,Lewisham,Burglary,Burglary in a Dwelling,0,2014,6
E01002822,Kensington and Chelsea,Burglary,Burglary in Other Buildings,0,2012,9
E01001575,Greenwich,Criminal Damage,Other Criminal Damage,0,2013,3
E01004588,Wandsworth,Fraud or Forgery,Counted per Victim,0,2015,8
E01000697,Bromley,Criminal Damage,Other Criminal Damage,0,2010,9
E01002045,Haringey,Burglary,Burglary in Other Buildings,0,2013,3
E01003280,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2013,5
E01003055,Lambeth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,6
E01003100,Lambeth,Criminal Damage,Criminal Damage To Dwelling,0,2011,3
E01002606,Hounslow,Burglary,Burglary in Other Buildings,0,2008,2
E01033725,Hillingdon,Violence Against the Person,Offensive Weapon,0,2015,3
E01001259,Ealing,Theft and Handling,Theft From Motor Vehicle,2,2013,7
E01001510,Enfield,Theft and Handling,Other Theft,1,2015,8
E01003907,Richmond upon Thames,Violence Against the Person,Assault with Injury,2,2011,1
E01032568,Bromley,Violence Against the Person,Assault with Injury,1,2015,10
E01002079,Haringey,Theft and Handling,Handling Stolen Goods,0,2014,4
E01001789,Hackney,Drugs,Drug Trafficking,0,2008,8
E01003811,Richmond upon Thames,Violence Against the Person,Common Assault,0,2013,12
E01001369,Ealing,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,8
E01001734,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,0,2009,4
E01003072,Lambeth,Burglary,Burglary in a Dwelling,2,2008,8
E01001035,Croydon,Theft and Handling,Motor Vehicle Interference & Tampering,0,2008,2
E01003383,Merton,Robbery,Personal Property,1,2012,8
E01003030,Lambeth,Other Notifiable Offences,Other Notifiable,1,2008,2
E01001651,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,1,2011,9
E01002437,Hillingdon,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,5
E01033597,Westminster,Violence Against the Person,Offensive Weapon,0,2012,1
E01033463,Brent,Theft and Handling,Other Theft Person,0,2015,12
E01004146,Sutton,Drugs,Drug Trafficking,0,2013,8
E01003327,Lewisham,Robbery,Personal Property,0,2015,9
E01004521,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2015,1
E01000327,Bexley,Theft and Handling,Other Theft,0,2015,1
E01003538,Newham,Other Notifiable Offences,Going Equipped,0,2014,5
E01001104,Croydon,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2010,6
E01000470,Bexley,Drugs,Possession Of Drugs,0,2016,12
E01002730,Islington,Violence Against the Person,Murder,0,2015,7
E01000440,Bexley,Violence Against the Person,Wounding/GBH,0,2009,5
E01001731,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,2,2009,7
E01004319,Tower Hamlets,Burglary,Burglary in Other Buildings,0,2013,7
E01004669,Westminster,Drugs,Other Drugs,0,2010,9
E01000157,Barnet,Theft and Handling,Other Theft,0,2012,1
E01003960,Southwark,Theft and Handling,Theft From Motor Vehicle,1,2011,5
E01001457,Enfield,Drugs,Possession Of Drugs,0,2012,7
E01004250,Tower Hamlets,Violence Against the Person,Harassment,3,2015,8
E01004159,Sutton,Violence Against the Person,Assault with Injury,0,2016,2
E01002795,Islington,Drugs,Other Drugs,0,2010,3
E01003603,Newham,Violence Against the Person,Other violence,0,2013,1
E01003541,Newham,Theft and Handling,Handling Stolen Goods,0,2009,4
E01033596,Westminster,Theft and Handling,Other Theft Person,0,2011,2
E01003228,Lewisham,Theft and Handling,Other Theft,1,2012,6
E01002919,Kingston upon Thames,Theft and Handling,Other Theft,1,2013,5
E01033083,Hounslow,Other Notifiable Offences,Going Equipped,0,2010,8
E01001647,Greenwich,Drugs,Drug Trafficking,0,2011,3
E01001045,Croydon,Theft and Handling,Other Theft,10,2016,7
E01001998,Haringey,Criminal Damage,Criminal Damage To Dwelling,0,2013,3
E01033081,Hounslow,Theft and Handling,Theft From Motor Vehicle,2,2014,8
E01004238,Tower Hamlets,Theft and Handling,Handling Stolen Goods,0,2015,7
E01003473,Merton,Theft and Handling,Other Theft Person,0,2013,4
E01000919,Camden,Criminal Damage,Criminal Damage To Other Building,0,2011,10
E01004141,Sutton,Violence Against the Person,Common Assault,1,2014,11
E01000132,Barnet,Theft and Handling,Other Theft Person,0,2012,4
E01001428,Enfield,Drugs,Other Drugs,0,2009,4
E01033733,Greenwich,Criminal Damage,Criminal Damage To Dwelling,1,2015,6
E01000824,Bromley,Criminal Damage,Other Criminal Damage,1,2008,7
E01032778,Tower Hamlets,Theft and Handling,Theft From Motor Vehicle,0,2012,3
E01003148,Lambeth,Violence Against the Person,Offensive Weapon,0,2010,6
E01003599,Newham,Violence Against the Person,Harassment,1,2008,3
E01004652,Westminster,Robbery,Personal Property,0,2010,2
E01002370,Havering,Burglary,Burglary in Other Buildings,2,2008,1
E01002739,Islington,Criminal Damage,Other Criminal Damage,0,2012,10
E01000134,Barnet,Violence Against the Person,Wounding/GBH,0,2011,7
E01001599,Greenwich,Theft and Handling,Other Theft,0,2010,1
E01002328,Havering,Violence Against the Person,Harassment,0,2013,10
E01002254,Havering,Violence Against the Person,Common Assault,0,2009,4
E01002154,Harrow,Drugs,Possession Of Drugs,0,2010,2
E01002181,Harrow,Theft and Handling,Other Theft,1,2013,3
E01003842,Richmond upon Thames,Theft and Handling,Other Theft Person,0,2015,7
E01004611,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,4
E01004743,Westminster,Violence Against the Person,Assault with Injury,0,2008,12
E01004545,Wandsworth,Criminal Damage,Criminal Damage To Dwelling,0,2015,3
E01002072,Haringey,Other Notifiable Offences,Going Equipped,0,2016,8
E01004570,Wandsworth,Burglary,Burglary in a Dwelling,0,2013,4
E01000271,Barnet,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,10
E01000648,Bromley,Violence Against the Person,Common Assault,0,2015,12
E01003329,Lewisham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,11
E01002404,Hillingdon,Theft and Handling,Theft From Motor Vehicle,2,2009,2
E01001321,Ealing,Violence Against the Person,Offensive Weapon,0,2008,5
E01001183,Croydon,Violence Against the Person,Assault with Injury,1,2014,2
E01000921,Camden,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2015,1
E01004667,Westminster,Violence Against the Person,Offensive Weapon,0,2013,2
E01000696,Bromley,Violence Against the Person,Other violence,0,2011,1
E01004233,Tower Hamlets,Violence Against the Person,Assault with Injury,0,2008,6
E01002081,Haringey,Drugs,Other Drugs,0,2012,9
E01003624,Newham,Drugs,Drug Trafficking,0,2009,1
E01002986,Kingston upon Thames,Violence Against the Person,Other violence,0,2009,8
E01000322,Barnet,Burglary,Burglary in Other Buildings,0,2008,10
E01003413,Merton,Criminal Damage,Other Criminal Damage,0,2011,12
E01002097,Haringey,Robbery,Personal Property,0,2015,2
E01001309,Ealing,Sexual Offences,Rape,1,2008,2
E01004600,Wandsworth,Robbery,Business Property,0,2013,10
E01002710,Islington,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2010,9
E01003309,Lewisham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,9
E01003000,Kingston upon Thames,Violence Against the Person,Harassment,0,2009,4
E01000499,Brent,Violence Against the Person,Murder,0,2009,12
E01001505,Enfield,Violence Against the Person,Assault with Injury,0,2008,7
E01004634,Wandsworth,Theft and Handling,Theft From Motor Vehicle,0,2010,12
E01000483,Brent,Theft and Handling,Theft From Shops,1,2008,12
E01000717,Bromley,Criminal Damage,Criminal Damage To Dwelling,0,2012,11
E01000408,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2012,8
E01003480,Newham,Criminal Damage,Criminal Damage To Other Building,0,2010,11
